GeneID,GSM1543544,GSM1543545,GSM1543546,GSM1543547
124907334,426,2992,17,322
124907335,426,2992,17,322
124907336,426,2992,17,322
124907337,426,2992,17,322
124907338,426,2992,17,322
124907339,426,2992,17,322
124907340,426,2992,17,322
124907341,426,2992,17,322
124907342,426,2992,17,322
124907343,426,2992,17,322
124907439,426,2992,17,322
124907440,426,2992,17,322
124907450,426,2992,17,322
124907458,426,2992,17,322
124907467,426,2992,17,322
124907475,426,2992,17,322
124907476,426,2992,17,322
124907477,426,2992,17,322
124907478,426,2992,17,322
124907479,426,2992,17,322
124907480,426,2992,17,322
124907481,426,2992,17,322
124907482,426,2992,17,322
124907483,426,2992,17,322
124907484,426,2992,17,322
124907572,426,2992,17,322
124907573,426,2992,17,322
124907574,426,2992,17,322
124907575,426,2992,17,322
124907576,426,2992,17,322
124907577,426,2992,17,322
124907578,426,2992,17,322
124907579,426,2992,17,322
124907580,426,2992,17,322
124907581,426,2992,17,322
124907584,426,2992,17,322
124907585,426,2992,17,322
124907586,426,2992,17,322
124907587,426,2992,17,322
124907588,426,2992,17,322
124907589,426,2992,17,322
124907590,426,2992,17,322
124907591,426,2992,17,322
124907592,426,2992,17,322
124907593,426,2992,17,322
124907594,426,2992,17,322
124907595,426,2992,17,322
124907596,426,2992,17,322
124907597,426,2992,17,322
124907598,426,2992,17,322
124907600,426,2992,17,322
124907611,426,2992,17,322
124907622,426,2992,17,322
124907633,426,2992,17,322
124907644,426,2992,17,322
124907655,426,2992,17,322
124907662,426,2992,17,322
124907673,426,2992,17,322
124907684,426,2992,17,322
124907694,426,2992,17,322
124907705,426,2992,17,322
124907709,426,2992,17,322
124907710,426,2992,17,322
124907711,426,2992,17,322
124907712,426,2992,17,322
124907713,426,2992,17,322
124907714,426,2992,17,322
124907715,426,2992,17,322
124907716,426,2992,17,322
124907717,426,2992,17,322
124907718,426,2992,17,322
124907719,426,2992,17,322
124907720,426,2992,17,322
124907721,426,2992,17,322
124908237,426,2992,17,322
124908238,426,2992,17,322
124908239,426,2992,17,322
124908240,426,2992,17,322
124908241,426,2992,17,322
124908242,426,2992,17,322
124908243,426,2992,17,322
124908244,426,2992,17,322
124908245,426,2992,17,322
124908246,426,2992,17,322
124908247,426,2992,17,322
124908248,426,2992,17,322
124908249,426,2992,17,322
124908257,426,2992,17,322
124908268,426,2992,17,322
124908278,426,2992,17,322
124908289,426,2992,17,322
124908300,426,2992,17,322
124908310,426,2992,17,322
124908316,426,2992,17,322
124908327,426,2992,17,322
124908336,426,2992,17,322
124908347,426,2992,17,322
124908358,426,2992,17,322
124908368,426,2992,17,322
124908369,426,2992,17,322
124908370,426,2992,17,322
124908371,426,2992,17,322
124908372,426,2992,17,322
124908373,426,2992,17,322
124908374,426,2992,17,322
124908375,426,2992,17,322
124908376,426,2992,17,322
124908377,426,2992,17,322
124908378,426,2992,17,322
124908379,426,2992,17,322
124908380,426,2992,17,322
124908381,426,2992,17,322
124908382,426,2992,17,322
124908383,426,2992,17,322
124908384,426,2992,17,322
124908385,426,2992,17,322
124908386,426,2992,17,322
124908387,426,2992,17,322
124908388,426,2992,17,322
124908389,426,2992,17,322
124908390,426,2992,17,322
124908391,426,2992,17,322
124908392,426,2992,17,322
124908393,426,2992,17,322
124908474,426,2992,17,322
124908494,426,2992,17,322
124908504,426,2992,17,322
124908512,426,2992,17,322
124908513,426,2992,17,322
124908514,426,2992,17,322
124908515,426,2992,17,322
124908516,426,2992,17,322
124908517,426,2992,17,322
124908518,426,2992,17,322
124908519,426,2992,17,322
124908520,426,2992,17,322
124908521,426,2992,17,322
124908522,426,2992,17,322
124908523,426,2992,17,322
124908524,426,2992,17,322
124908525,426,2992,17,322
124908527,426,2992,17,322
100037417,75,57,143,103
101060321,0,0,0,0
102466657,0,0,0,0
440563,0,0,0,0
100533464,0,0,0,0
123803,370,178,232,80
3811,0,0,0,0
102465866,0,0,0,0
85376,27,0,67,6
245909,0,0,0,0
503841,0,0,0,0
124906749,0,0,0,0
55655,0,0,0,4
56244,0,0,0,0
441864,0,0,0,0
102465878,1,0,0,0
102466656,0,0,0,0
102466742,0,0,0,0
3904,0,0,2,0
135927,1,2,0,0
9437,0,0,0,0
6351,2,6,71,33
57636,149,21,345,120
114791,135,65,636,349
102464823,0,0,0,0
6598,1157,274,1400,678
3812,0,0,0,1
11026,0,0,0,0
103504732,0,0,0,0
55655,0,0,0,4
105374989,4,1,1,4
3805,0,0,0,0
4302,634,1185,4261,892
105376992,0,0,0,0
102466720,0,0,0,0
102724862,13,0,21,0
102466872,0,0,0,0
122258,2,2,2,1
284058,2,6,18,0
102465860,0,0,0,0
102723713,0,0,0,0
256329,197,99,426,200
378825,6,0,1,0
26121,569,654,936,340
102724594,213,1301,287,52
5645,56,0,0,0
5691,4590,9072,814,1107
54820,103,17,171,45
89832,5,0,3,6
387266,0,0,1,0
102465976,0,0,1,0
51206,0,0,4,0
11072,1073,65,377,179
79165,43,61,32,19
553128,0,0,0,0
3809,0,0,1,0
553128,0,0,0,0
26175,324,296,481,276
107984156,0,0,98,52
102465433,0,0,0,0
84218,0,0,0,0
3803,4,0,0,0
284415,0,0,1,0
102466204,0,0,1,0
727830,0,0,0,0
2204,0,0,0,0
728945,0,0,0,0
4849,17,5,14,6
4689,20,0,39,16
102724428,314,70,1534,178
677809,0,1,0,0
9301,0,0,0,0
3812,0,0,0,0
29,460,110,1717,1565
124997,173,11,601,327
29844,43,20,48,27
11072,37,78,5,1
120065,0,0,0,0
267010,0,0,0,0
100616184,2,0,0,0
26165,3,0,5,2
11006,24,0,0,4
29128,325,9,45,10
3805,0,0,0,0
3135,0,0,0,0
3903,404,1,127,21
4696,318,662,218,381
51206,0,0,4,0
284415,0,1,2,0
4671,123,38,177,118
9560,126,8,5,2
388372,126,8,5,2
26574,2448,2474,421,450
102724652,458,11308,42,3294
389831,12,8,681,185
102724701,12,8,681,185
102724951,12,8,681,185
102466995,0,0,0,0
4849,17,5,14,6
102465857,0,0,0,0
115653,0,0,0,0
6349,25,0,0,0
414062,25,0,0,0
115653,0,0,0,0
102465447,0,0,0,0
10806,275,100,188,97
6368,0,12,1,3
392376,0,0,0,0
102466750,0,0,0,0
9560,126,8,5,2
64090,0,1,3,4
5002,3872,2924,537,1454
102465139,0,0,0,0
100132285,0,0,0,0
441864,0,0,0,0
10288,4,0,1,0
102465247,0,0,6,2
3809,0,0,0,0
4137,121,478,514,174
100302251,0,0,0,0
284415,0,1,2,0
102466081,0,0,0,0
3903,102,11,49,2
259296,0,0,1,0
6029,19347,3019,4566,2030
102466912,0,0,0,0
101929494,22,79,11,33
11026,0,0,0,0
102466104,0,0,0,0
57292,0,0,0,0
8294,149,31,58,26
102466196,0,0,0,0
105375355,61,12,50,13
55780,551,424,396,251
1394,2,2,86,1
104909134,2,2,86,1
6928,52,389,497,389
115653,0,0,0,0
3809,0,0,0,0
51206,0,0,4,0
3804,0,0,0,0
163223,0,10,19,15
4696,1885,1974,482,724
102466874,0,0,0,0
6050,3982,2374,3584,2199
146850,358,5,215,10
6871,112,64,55,50
79166,0,0,0,0
79166,0,0,0,0
100132285,0,0,0,0
147798,0,0,1,0
4905,480,300,1198,396
29844,43,20,48,27
102465479,0,0,0,0
51326,56,30,51,38
100506084,56,30,51,38
100996709,56,30,51,38
2515,0,0,0,0
102723475,8,95,0,71
8396,729,345,1477,605
29844,43,20,48,27
441873,0,0,0,0
645359,0,0,0,0
3802,0,0,0,0
102465683,0,0,0,0
91380,0,0,0,0
102465876,0,0,0,0
29844,43,20,48,27
100422969,0,0,2,0
3806,0,0,0,0
115653,0,0,0,0
3811,0,0,0,0
64711,0,1,0,1
8578,179,15,680,95
9831,177,141,157,135
112724,129,27,88,24
388021,69,4,4,2
729873,49,0,0,0
101060376,49,0,0,0
102465517,0,0,0,0
768214,0,0,0,0
441864,0,0,0,0
3812,0,0,0,0
9842,315,109,482,132
284415,0,1,2,0
406937,4,0,3,2
8331,4,0,0,0
645382,0,0,0,0
58516,343,45,366,179
3811,0,0,0,0
389898,0,0,0,0
3802,0,0,0,0
124900571,0,0,0,0
57292,0,0,0,0
3809,0,0,0,0
284124,0,0,17,12
102465502,0,0,0,0
6358,142,1596,58,425
3018,0,0,1,0
57578,25,8,70,9
343068,0,0,0,0
26121,267,87,82,67
3811,0,0,0,0
3812,0,0,0,0
100132285,0,0,0,0
9651,77,322,31,710
644054,0,0,0,0
201299,7,1,2,2
115653,0,0,0,0
28227,21,31,10,1
102724323,11,0,4,0
9437,0,0,0,0
390093,0,0,0,0
10859,121,18,27,8
114823,25,0,122,2
3804,0,0,0,0
6942,66,15,259,67
6880,653,347,244,351
22932,302,404,84,50
3809,0,0,0,0
440435,0,0,1,0
100506622,1,5,2,5
102466162,1,0,1,0
4629,2024,294,1603,2315
10723,398,7,2409,623
102465977,0,0,0,0
321,141,14,39,14
320,68,12,60,45
3813,0,0,0,0
3811,0,0,0,0
29844,477,354,111,62
3813,0,0,0,0
3265,981,907,425,310
57348,1,0,1,1
54886,1,229,311,421
50840,50,11,19,17
106707243,50,11,19,17
56101,14,3,962,46
570,3,1,0,0
3665,646,157,178,93
115653,0,0,0,0
102465539,0,0,2,1
102465861,0,0,5,0
727905,0,0,0,0
8647,0,0,0,0
200958,10,20,19,22
102465441,0,0,0,0
3804,0,0,0,0
374308,1,0,0,0
102466271,0,0,0,0
338382,364,21,63,17
441864,0,0,0,0
347686,0,0,0,0
4585,2,3,30,5
3792,20,1,2,1
5884,461,300,432,108
102465246,0,0,0,0
3802,0,0,0,0
79165,43,61,32,19
3809,0,0,0,0
102465691,0,0,0,0
102466731,0,0,5,0
1602,42,187,59,250
102464832,0,0,0,0
65263,298,266,120,128
3810,0,0,0,0
114823,534,44,319,148
112724,206,21,1101,39
57292,0,0,0,0
109864274,426,2991,17,321
124907114,426,2991,17,321
124907115,426,2991,17,321
124907116,426,2991,17,321
124907117,426,2991,17,321
124907118,426,2991,17,321
124907119,426,2991,17,321
124907120,426,2991,17,321
124907121,426,2991,17,321
124907122,426,2991,17,321
124907123,426,2991,17,321
124907124,426,2991,17,321
124907125,426,2991,17,321
124907126,426,2991,17,321
124907127,426,2991,17,321
124907128,426,2991,17,321
124907129,426,2991,17,321
124907130,426,2991,17,321
124907131,426,2991,17,321
124907132,426,2991,17,321
124907133,426,2991,17,321
124907134,426,2991,17,321
124907135,426,2991,17,321
124907136,426,2991,17,321
124907137,426,2991,17,321
124907138,426,2991,17,321
124907139,426,2991,17,321
124907140,426,2991,17,321
124907141,426,2991,17,321
124907142,426,2991,17,321
124907143,426,2991,17,321
124907144,426,2991,17,321
124907145,426,2991,17,321
124907146,426,2991,17,321
124907147,426,2991,17,321
124907148,426,2991,17,321
124907149,426,2991,17,321
124907150,426,2991,17,321
124907151,426,2991,17,321
124907152,426,2991,17,321
124907153,426,2991,17,321
124907154,426,2991,17,321
124907155,426,2991,17,321
124907160,426,2991,17,321
124907172,426,2991,17,321
124907183,426,2991,17,321
124907194,426,2991,17,321
124907205,426,2991,17,321
124907216,426,2991,17,321
124907227,426,2991,17,321
124907238,426,2991,17,321
124907248,426,2991,17,321
124907258,426,2991,17,321
124907269,426,2991,17,321
124907280,426,2991,17,321
124907291,426,2991,17,321
124907302,426,2991,17,321
124907313,426,2991,17,321
124907324,426,2991,17,321
124907327,426,2991,17,321
124907328,426,2991,17,321
124907329,426,2991,17,321
124907330,426,2991,17,321
124907331,426,2991,17,321
124907332,426,2991,17,321
124907333,426,2991,17,321
124907334,426,2991,17,321
124907335,426,2991,17,321
124907336,426,2991,17,321
124907337,426,2991,17,321
124907338,426,2991,17,321
124907339,426,2991,17,321
124907340,426,2991,17,321
124907341,426,2991,17,321
124907342,426,2991,17,321
124907343,426,2991,17,321
124907439,426,2991,17,321
124907440,426,2991,17,321
124907450,426,2991,17,321
124907458,426,2991,17,321
124907467,426,2991,17,321
124907475,426,2991,17,321
124907476,426,2991,17,321
124907477,426,2991,17,321
124907478,426,2991,17,321
124907479,426,2991,17,321
124907480,426,2991,17,321
124907481,426,2991,17,321
124907482,426,2991,17,321
124907483,426,2991,17,321
124907484,426,2991,17,321
124907572,426,2991,17,321
124907573,426,2991,17,321
124907574,426,2991,17,321
124907575,426,2991,17,321
124907576,426,2991,17,321
124907577,426,2991,17,321
124907578,426,2991,17,321
124907579,426,2991,17,321
124907580,426,2991,17,321
124907581,426,2991,17,321
124907584,426,2991,17,321
124907585,426,2991,17,321
124907586,426,2991,17,321
124907587,426,2991,17,321
124907588,426,2991,17,321
124907589,426,2991,17,321
124907590,426,2991,17,321
124907591,426,2991,17,321
124907592,426,2991,17,321
124907593,426,2991,17,321
124907594,426,2991,17,321
124907595,426,2991,17,321
124907596,426,2991,17,321
124907597,426,2991,17,321
124907598,426,2991,17,321
124907600,426,2991,17,321
124907611,426,2991,17,321
124907622,426,2991,17,321
124907633,426,2991,17,321
124907644,426,2991,17,321
124907655,426,2991,17,321
124907662,426,2991,17,321
124907673,426,2991,17,321
124907684,426,2991,17,321
124907694,426,2991,17,321
124907705,426,2991,17,321
124907709,426,2991,17,321
124907710,426,2991,17,321
124907711,426,2991,17,321
124907712,426,2991,17,321
124907713,426,2991,17,321
124907714,426,2991,17,321
124907715,426,2991,17,321
124907716,426,2991,17,321
124907717,426,2991,17,321
124907718,426,2991,17,321
124907719,426,2991,17,321
124907720,426,2991,17,321
124907721,426,2991,17,321
124908237,426,2991,17,321
124908238,426,2991,17,321
124908239,426,2991,17,321
124908240,426,2991,17,321
124908241,426,2991,17,321
124908242,426,2991,17,321
124908243,426,2991,17,321
124908244,426,2991,17,321
124908245,426,2991,17,321
124908246,426,2991,17,321
124908247,426,2991,17,321
124908248,426,2991,17,321
124908249,426,2991,17,321
124908257,426,2991,17,321
124908268,426,2991,17,321
124908278,426,2991,17,321
124908289,426,2991,17,321
124908300,426,2991,17,321
124908310,426,2991,17,321
124908316,426,2991,17,321
124908327,426,2991,17,321
124908336,426,2991,17,321
124908347,426,2991,17,321
124908358,426,2991,17,321
124908368,426,2991,17,321
124908369,426,2991,17,321
124908370,426,2991,17,321
124908371,426,2991,17,321
124908372,426,2991,17,321
124908373,426,2991,17,321
124908374,426,2991,17,321
124908375,426,2991,17,321
124908376,426,2991,17,321
124908377,426,2991,17,321
124908378,426,2991,17,321
124908379,426,2991,17,321
124908380,426,2991,17,321
124908381,426,2991,17,321
124908382,426,2991,17,321
124908383,426,2991,17,321
124908384,426,2991,17,321
124908385,426,2991,17,321
124908386,426,2991,17,321
124908387,426,2991,17,321
124908388,426,2991,17,321
124908389,426,2991,17,321
124908390,426,2991,17,321
124908391,426,2991,17,321
124908392,426,2991,17,321
124908393,426,2991,17,321
124908474,426,2991,17,321
124908494,426,2991,17,321
124908504,426,2991,17,321
124908512,426,2991,17,321
124908513,426,2991,17,321
124908514,426,2991,17,321
124908515,426,2991,17,321
124908516,426,2991,17,321
124908517,426,2991,17,321
124908518,426,2991,17,321
124908519,426,2991,17,321
124908520,426,2991,17,321
124908521,426,2991,17,321
124908522,426,2991,17,321
124908523,426,2991,17,321
124908524,426,2991,17,321
124908525,426,2991,17,321
124908527,426,2991,17,321
4282,36073,31803,16465,8128
109729158,0,0,0,0
124900586,10,0,120,25
102465668,6,0,3,1
9859,14,6,124,17
9093,291,547,839,525
102465693,0,0,0,0
3800,2,4,11,3
3812,0,0,0,0
353238,0,0,0,0
102465493,0,0,2,1
102723502,0,0,0,0
54883,350,138,513,281
102465872,0,0,0,0
4696,1885,1974,482,724
102465450,1,0,0,0
102466746,0,0,0,0
79165,43,61,32,19
123036,113,67,9,99
101927697,3,0,0,1
3805,0,0,0,0
338322,0,0,0,0
1113,1,2,1,2
136541,0,0,0,0
22909,198,62,714,445
9302,0,1,0,0
23547,1,0,6,2
7484,2,10,3,24
8924,372,126,1613,457
199713,0,0,0,0
115653,0,0,0,0
3802,0,0,0,0
401992,0,0,0,1
102466816,0,0,0,0
1815,58,34,37,41
112724,129,27,88,24
102466722,1,0,11,5
8148,1889,1152,2996,1373
102466615,0,0,0,0
201176,264,1,449,134
5345,0,2583,161,2116
100873857,0,0,0,0
114791,50,67,165,137
102466189,0,0,0,0
2204,0,0,0,0
102466814,0,0,0,0
102466982,0,0,0,0
8399,1,1,4,1
100652777,1,1,4,1
115653,0,0,0,0
4661,5,3,18,0
102464827,0,0,0,0
83982,2632,1373,1026,322
122509,371,307,137,129
3812,0,0,0,0
3809,0,0,0,0
26585,33,0,0,0
57348,26,9,12,9
101929572,0,0,0,0
8332,1,0,0,0
201176,377,62,564,211
102466222,0,0,0,0
2966,89,112,230,66
728340,89,112,230,66
388381,3,2,0,0
123811,600,177,684,425
102465877,0,0,0,0
85409,169,48,13,58
102465478,2,0,1,1
115653,0,0,0,0
79143,134,16,416,89
100616223,0,0,0,0
25774,2,1,0,1
79165,2,0,0,0
102466865,0,0,1,0
8367,14,13,4,13
55503,0,5,0,3
79166,0,0,0,0
5133,28,2,19,8
3805,0,0,0,0
126014,3,1,0,1
2204,0,0,0,0
256957,4,0,1,0
6531,1306,2,65,2
140596,0,0,0,0
503618,0,0,0,0
124906746,0,0,0,0
103504729,0,0,0,0
27164,0,59,1,23
341947,0,0,1,0
79143,0,0,16,0
6023,170,80,32,7
115653,0,0,0,0
102466889,0,0,0,0
146712,672,143,8,5
128966610,672,143,8,5
57151,0,0,0,0
4987,80,6,1,6
102465975,0,0,1,0
102465467,0,0,0,0
649330,0,0,0,0
9834,12,24,10,3
55655,0,1,0,0
102467005,0,0,0,0
387267,0,0,0,0
51289,0,0,0,0
199713,0,0,0,0
102465138,0,0,1,0
3012,34,42,5,24
3805,0,0,0,0
3809,0,0,2,0
6203,15421,10297,3331,3081
54893,0,0,47,0
126014,3,1,0,1
283768,2,0,0,0
100132565,2,0,0,0
23547,189,4,11,6
26084,11,30,6,52
6871,91,12,296,85
162540,0,0,7,0
9842,11,2,44,8
343173,0,0,0,1
4849,162,169,39,9
102723996,300,191,274,217
102464837,0,0,0,0
79258,18,6,2,7
7366,0,0,0,0
10859,24,0,12,2
102465254,0,0,0,0
9665,664,809,1066,554
441250,52,28,71,40
474384,362,70,398,162
26121,266,87,82,67
8360,3,3,1,1
284098,64,25,114,61
3808,0,0,0,0
3811,0,0,0,0
79168,31,10,16,2
441864,0,0,0,0
199713,0,0,0,0
3812,3,0,0,0
100287808,1,13,32,17
677798,0,0,0,0
3808,0,0,0,0
9304,0,0,0,0
102466875,1,0,0,0
85495,279,490,53,131
619455,0,0,0,0
9884,34,7,135,50
474170,34,7,135,50
55727,145,139,816,314
8343,1,0,0,0
150384,21,43,132,21
6358,142,1596,58,425
50839,1,0,5,0
100422844,1,0,0,1
102465470,0,1,0,0
3803,0,0,0,0
50838,0,0,1,0
102465840,0,0,0,0
7703,212,656,367,429
3122,2,0,3,0
102465500,0,0,1,0
79166,0,0,0,0
102723471,0,140,1,287
3811,0,0,0,0
1022,713,186,297,419
78990,0,0,0,0
8924,4,3,6,8
4588,4,42,44,73
439915,1,0,0,0
8396,728,345,1478,604
101929698,4,4,9,3
100170841,55,10,300,9
50836,0,0,0,0
3804,1,0,0,0
727832,0,0,0,0
101928087,0,0,0,0
9437,0,0,0,0
3904,10,2,3,1
6349,25,0,0,0
414062,25,0,0,0
2832,0,0,0,0
3809,0,0,0,0
51232,0,0,0,0
3805,0,0,0,0
3802,0,0,1,0
6203,15422,10296,3330,3081
4948,5,0,36,7
3805,0,0,0,0
80725,20,5,101,4
4700,1674,1307,1283,1143
26800,0,0,0,0
5265,282,7,406,87
346517,0,0,0,0
103504739,0,0,0,0
102465863,1,0,0,0
102467004,0,0,0,0
440023,0,0,1,0
80831,5,0,1,1
102465530,0,0,0,0
115653,0,0,0,0
11024,0,2,1,5
440435,0,4,4,0
7082,632,217,1420,896
102465537,0,0,0,0
866,349,1360,657,1627
10990,117,24,10,1
140883,22,3,55,6
3163,2011,1749,913,1195
8293,409,175,195,162
728492,409,175,195,162
51206,8,2,32,3
9437,0,0,0,0
4082,5318,634,1352,497
64506,48,23,81,29
101926897,3,2,1,1
101927559,54,22,155,42
79165,43,61,32,19
93474,24,7,43,29
102466759,0,0,0,0
102465141,0,0,0,0
342372,5,8,3,3
3804,0,0,0,0
338328,434,69,406,164
79290,6,0,35,0
692106,0,0,0,0
4588,55,221,167,129
102466878,2,0,1,0
101927815,1,1,6,0
245910,0,0,0,0
503614,0,0,0,0
124906743,0,0,0,0
102465875,0,0,0,0
3805,0,0,0,0
115653,0,0,0,0
3804,0,0,0,0
138799,0,0,0,0
23543,211,5,148,54
102465140,0,0,0,0
1991,9,2,3,2
4585,19,65,997,66
4747,1426,105,2038,163
102465484,0,0,0,0
102465835,0,1,13,1
11056,443,303,493,357
4849,44,22,92,67
284415,0,1,2,0
101954264,1,3,0,4
101954268,1,3,0,4
6447,0,0,0,0
4849,17,5,14,6
3802,0,0,0,0
115653,0,0,0,0
7473,39,0,140,0
101929777,39,0,140,0
9437,0,0,0,0
100288966,0,0,0,0
101929127,11,20,14,16
6348,101,6,21,5
102466251,1,0,0,1
105371267,52,89,58,98
7473,9,0,32,0
101929777,9,0,32,0
29928,335,349,234,197
2952,15,3,5178,6113
3808,0,0,0,0
147798,0,0,1,0
102466724,0,0,0,0
102465908,0,0,0,0
26121,267,87,82,67
3812,2,0,0,0
102465515,0,0,2,0
4696,1885,1974,482,724
3803,0,0,0,0
653486,29,13,0,1
79143,0,0,16,0
109910384,426,2992,17,322
124907114,426,2992,17,322
